time,District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Rice Yield (kg/ha),red,green,blue,rededge1,rededge2,rededge3,nir,swir
2022-04-05,Chau_Thanh,10.420483,105.223648,SA,T,28-07-2022,3.08,6000,1914.6122,1743.3262,1569.9238,2182.1704,2245.9714,2367.8093,2305.7014,1813.5195
2022-03-31,Chau_Thanh,10.420483,105.223648,SA,T,28-07-2022,3.08,6000,2523.581,2229.95,2024.6088,2888.2864,2961.5981,3175.0593,3133.162,3043.6855
2022-03-26,Chau_Thanh,10.420483,105.223648,SA,T,28-07-2022,3.08,6000,3309.3108,3092.615,2857.1526,3967.0146,4284.0664,4506.979,4512.3057,4767.3315
2022-07-24,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,5262.69,5422.201,5695.319,5648.98,5419.4805,5370.851,5103.819,3974.272
2022-07-19,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,7296.7427,7671.701,8208.539,7822.25,7497.138,7618.18,7314.9624,6109.179
2022-07-14,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,1732.7275,1821.6737,1459.5375,2440.0525,3184.4468,3455.5674,3419.3013,2379.4807
2022-07-09,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,2160.8982,2338.278,2116.3887,2843.1626,3803.1606,4324.514,4186.2876,2951.7913
2022-07-04,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,7154.2627,7499.955,7759.2173,8137.484,8166.936,8109.9316,7902.625,4985.1055
2022-06-29,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,4316.3374,4802.545,5024.4277,5145.54,5844.5557,6222.872,6163.1826,2970.7844
2022-06-24,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,1678.1481,2002.0919,1777.0669,2374.353,4023.1875,4760.5674,4586.8687,2520.785
2022-06-19,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,9619.025,10579.725,11778.058,10209.337,9742.1045,9666.371,9547.308,6383.945
2022-06-14,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,1579.8438,1835.7863,1619.8768,2231.2095,4387.2583,5605.348,5505.9487,2502.0125
2022-06-09,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,1298.065,1467.6344,1264.3794,1755.6162,3466.0837,4575.1113,4472.9727,2506.82
2022-06-04,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,1340.8394,1577.9731,1360.5575,1886.3137,3875.1975,5002.543,4905.2036,2689.5637
2022-05-30,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,3091.8125,3415.005,3439.9326,3607.6675,4994.7544,6028.121,5680.12,3689.5693
2022-05-25,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,1297.2756,1536.5657,1203.5513,1921.0531,3778.4507,4629.5786,4509.8164,2671.1138
2022-05-20,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,1257.3263,1542.6913,1221.0994,1913.4606,3812.877,4774.197,4619.8027,2982.115
2022-05-15,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,1357.6462,1656.3394,1348.3988,2004.8824,3843.2224,4569.029,4409.955,2952.7375
2022-05-10,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,1471.625,1853.6613,1568.9381,2161.025,4004.6238,4843.1562,4561.3213,2971.4631
2022-04-30,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,4160.1763,4485.515,4679.4326,4737.1914,5010.1074,5193.3545,4869.2573,3403.1807
2022-04-25,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,1822.7712,2036.94,1829.2244,2298.3193,2625.3843,2734.5693,2565.935,1960.8381
2022-04-20,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,3991.897,4095.5076,4208.371,4301.5474,4130.5386,4173.7246,3953.1062,4081.6382
2022-04-15,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,3612.2112,3788.005,4028.0037,3814.7087,3502.9387,3472.3188,3439.7263,3266.8838
2022-04-10,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,2494.5125,2430.4512,2365.7444,2738.5269,2704.1787,2826.56,2729.0837,2475.4712
2022-04-05,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,2170.0645,1973.2668,1782.6637,2411.5906,2289.383,2386.2957,2269.4275,1293.2262
2022-03-31,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,2251.5164,2070.1743,1970.9307,2471.1707,2397.3406,2544.9944,2473.407,1971.6931
2022-03-26,Chau_Thanh,10.413742,105.22261,SA,T,28-07-2022,1.65,6000,2318.8638,1993.2913,1736.4413,2775.74,2992.1038,3193.3193,3233.3057,3748.7861
2022-07-24,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,3088.7598,3049.9575,3092.9539,3448.669,3409.7664,3479.8933,3271.8135,2747.8738
2022-07-19,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,7139.5454,7560.415,8154.847,7604.2134,7181.6245,7241.231,6898.66,5484.2505
2022-07-14,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,1742.3269,1892.728,1537.4723,2477.6904,3407.0325,3746.4272,3705.2246,2382.544
2022-07-09,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,2801.8945,3059.6084,2967.361,3457.413,4372.6504,4897.868,4802.432,3375.6602
2022-07-04,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,6242.2876,6654.5674,6885.8394,7146.1724,7459.712,7555.595,7474.5254,4557.9717
2022-06-29,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,4057.7527,4518.3057,4714.7954,4874.927,5695.2314,6160.055,6052.3184,2854.93
2022-06-24,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,1564.641,1869.4578,1680.7035,2197.174,4020.0317,4928.3696,4763.7676,2523.661
2022-06-19,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,7552.308,8255.393,9071.016,8089.1562,7966.779,8074.589,7671.4204,5189.4556
2022-06-14,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,2119.8809,2464.5815,2395.6577,2726.7966,4766.7607,5942.4453,5820.788,2817.1675
2022-06-09,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,1274.449,1440.7439,1244.5089,1722.4277,3409.2332,4501.8623,4399.055,2552.0684
2022-06-04,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,1330.7227,1580.3778,1359.9784,1889.6002,3873.42,4950.883,4846.281,2735.528
2022-05-30,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,3102.6748,3436.2107,3499.5203,3610.2485,4941.381,5915.4775,5579.0703,3637.7156
2022-05-25,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,1318.9558,1565.5231,1213.9788,1960.0442,3635.774,4318.432,4203.029,2756.828
2022-05-20,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,1248.3053,1479.2844,1201.6115,1799.948,3197.6833,3850.576,3696.0725,2657.312
2022-05-15,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,1403.1257,1717.3452,1385.0796,2079.9824,3682.1208,4215.6553,4064.6013,2956.0142
2022-05-10,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,1458.7322,1815.4215,1551.8955,2089.4019,3425.5786,3966.1724,3687.9822,2562.0017
2022-04-30,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,4323.9893,4645.296,4822.2075,4902.4795,5124.388,5288.5776,4967.057,3527.626
2022-04-25,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,1798.0125,1866.7142,1692.1678,2161.1128,2185.2437,2265.0437,2152.4697,1699.0059
2022-04-20,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,2008.1124,2008.9613,1947.5635,2240.0125,2159.4915,2230.9087,2163.426,2216.6885
2022-04-15,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,4409.4385,4545.1772,4850.0615,4587.8403,4211.97,4178.064,4050.3374,3677.7847
2022-04-10,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,2548.529,2448.1084,2406.3066,2756.2502,2667.741,2769.5913,2653.321,1997.798
2022-04-05,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,2096.3308,1878.5106,1703.4635,2361.3293,2292.5215,2390.249,2306.514,1460.6364
2022-03-31,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,3020.0625,2728.8208,2569.1196,3408.524,3424.8484,3648.4714,3579.5002,3567.4795
2022-03-26,Chau_Thanh,10.410742,105.220616,SA,T,28-07-2022,2.53,6000,3087.075,2601.4143,2175.9653,3886.7712,4318.452,4666.783,4759.9116,5462.7905
2022-07-24,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,3802.514,3856.2422,3980.6914,4125.0,4078.7314,4115.7114,3947.236,3496.2375
2022-07-19,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,10976.402,11613.284,12564.42,11558.894,10635.701,10522.882,10037.3,7362.6753
2022-07-14,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,1571.5995,1720.0687,1422.8387,2178.0571,3208.726,3607.3396,3522.5864,2190.3875
2022-07-09,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,2385.925,2650.8303,2411.5625,3150.1343,4533.436,5297.922,5079.5293,3331.5547
2022-07-04,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,5980.46,6429.8394,6745.827,6816.7515,7116.5703,7217.0044,7171.787,4300.4805
2022-06-29,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,3869.5571,4316.1313,4477.7114,4629.7476,5459.408,5940.734,5819.512,2733.9675
2022-06-24,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,1638.8094,1903.3634,1741.3896,2183.5786,3904.859,4744.2817,4549.787,2601.672
2022-06-19,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,5349.4585,5849.3735,6235.156,5862.247,6459.3604,6991.3335,6643.7886,4587.6836
2022-06-14,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,2058.341,2348.4985,2222.9653,2648.859,4568.6675,5627.516,5419.327,2472.2175
2022-06-09,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,1407.6659,1584.1875,1368.4175,1863.4143,3430.5957,4346.5864,4233.27,2641.6025
2022-06-04,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,1502.9113,1742.1829,1514.4893,2036.4066,3733.2322,4528.5195,4396.2793,2701.7964
2022-05-30,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,3161.7175,3490.1807,3546.8425,3663.8203,4905.572,5807.528,5496.5986,3627.8743
2022-05-25,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,1458.5286,1658.9784,1344.5525,2013.4252,3341.233,3846.348,3735.861,2620.6853
2022-05-20,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,1908.9352,2151.6897,1922.3279,2470.8203,3828.9946,4510.9385,4317.4707,3355.196
2022-05-15,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,1615.8959,1845.5718,1551.1143,2195.5547,3275.8564,3619.641,3503.5125,2797.936
2022-05-10,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,1699.5687,1985.0509,1724.0386,2292.7107,3191.1482,3590.5332,3347.2083,2416.2068
2022-04-30,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,4541.293,4859.642,5046.012,5115.2856,5345.2397,5548.0176,5194.315,3849.8472
2022-04-25,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,2053.662,2045.1466,1830.5502,2446.859,2742.8057,2910.0632,2828.6003,2258.2136
2022-04-20,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,2369.848,2308.7786,2163.8086,2676.1235,2785.9907,2960.8682,2882.2964,2693.71
2022-04-15,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,5737.887,5955.2393,6373.983,5961.997,5627.924,5593.964,5571.957,4964.525
2022-04-10,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,2182.3071,2207.6814,2196.6328,2429.9546,2631.6265,2813.2454,2716.4136,2102.8604
2022-04-05,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,1662.8195,1588.1011,1453.3141,1939.804,2193.8372,2356.8728,2275.4036,1706.5448
2022-03-31,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,2792.973,2436.213,2144.986,3273.9182,3575.1257,3900.6968,3838.9614,3954.0632
2022-03-26,Chau_Thanh,10.406597,105.221367,SA,T,28-07-2022,1.32,6000,2752.0225,2497.3564,2077.2546,3652.047,4391.8896,4802.121,4841.7437,5163.1353
2022-07-24,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,3336.6663,3397.6616,3530.5078,3682.5464,3667.3472,3716.897,3662.189,2751.1956
2022-07-19,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,8915.458,9623.997,10668.416,9296.322,8549.156,8458.859,8323.731,5732.424
2022-07-14,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,1908.4464,2016.7396,1650.4344,2601.773,3415.3633,3751.5217,3692.3438,2462.4421
2022-07-09,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,2281.1125,2530.7263,2133.2715,3242.8994,4617.417,5357.639,5190.9927,3415.951
2022-07-04,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,7151.5923,7637.91,8043.707,8072.096,8100.561,8029.4844,8094.648,5051.3813
2022-06-29,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,4179.963,4646.8975,4875.422,4963.737,5660.284,6042.4175,5975.6924,2818.399
2022-06-24,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,1769.5338,2097.6926,1876.6665,2472.2024,4228.483,5014.795,4834.838,2679.3394
2022-06-19,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,5907.201,6407.591,6776.411,6371.173,6944.6123,7523.612,7122.422,5026.3794
2022-06-14,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,1677.7805,1889.304,1920.3578,1973.9178,2968.837,3613.2847,3635.774,1843.9734
2022-06-09,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,1371.0458,1571.2905,1348.3169,1852.0072,3616.9436,4717.1895,4598.538,2610.7075
2022-06-04,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,2009.16,2345.012,2202.4734,2574.4595,4625.646,5737.9663,5603.045,3349.764
2022-05-30,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,3142.854,3518.1714,3626.246,3645.5452,5001.041,6008.734,5741.926,3624.77
2022-05-25,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,1349.3523,1572.3429,1254.661,1920.4585,3692.4294,4537.227,4420.4277,2657.3887
2022-05-20,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,1736.8116,2048.187,1752.2555,2424.325,4402.77,5460.324,5283.9233,3433.811
2022-05-15,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,1455.3259,1696.4493,1414.123,2041.3,3700.3506,4409.4185,4276.597,2740.9546
2022-05-10,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,1681.3081,1996.0935,1769.1055,2289.4468,4004.724,4859.851,4617.6426,3081.522
2022-04-30,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,4528.403,4878.8286,5094.522,5113.6123,5428.145,5652.62,5291.6157,3763.4866
2022-04-25,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,1920.3071,2144.0618,1938.7344,2434.9568,2951.167,3110.6045,2963.2935,2258.92
2022-04-20,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,2076.5334,2200.1587,2106.5725,2448.4668,2601.368,2739.0286,2646.4058,2226.5535
2022-04-15,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,2471.7922,2607.8513,2655.2986,2697.5845,2542.7556,2571.3152,2441.0303,2030.3169
2022-04-10,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,2318.4402,2324.6155,2257.3325,2603.7085,2704.7793,2867.788,2778.0974,2414.0364
2022-04-05,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,1983.9642,1865.501,1677.699,2280.322,2391.38,2529.0627,2442.4468,1774.877
2022-03-31,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,2241.456,2047.5074,1875.7831,2588.801,2752.2214,2977.4785,2930.2532,2581.6377
2022-03-26,Chau_Thanh,10.407515,105.229231,SA,T,28-07-2022,3.3,6000,2206.9353,2132.9497,1989.0328,2609.5344,2891.2444,3039.6553,3082.6116,3028.4067
2022-07-24,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,4359.1216,4471.7197,4689.861,4758.171,4574.7754,4551.3154,4506.589,3486.547
2022-07-19,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,3732.1934,3771.4766,3752.8494,4385.43,4578.351,4843.806,4798.8745,4132.52
2022-07-14,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,2191.303,2273.3247,2039.9711,2783.6877,3284.7437,3477.002,3431.403,2479.9487
2022-07-09,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,1943.24,2098.885,1870.8251,2580.5798,3407.0276,3825.4058,3743.6265,2662.798
2022-07-04,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,7766.901,8157.252,8517.917,8756.971,8600.097,8435.891,8296.158,5123.768
2022-06-29,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,3830.0974,4337.645,4565.9883,4584.304,5347.9487,5749.0947,5760.991,2720.3984
2022-06-24,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,1710.2499,2032.1617,1816.693,2387.1848,4068.7344,4804.9185,4652.275,2627.647
2022-06-19,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,8678.331,9427.533,10397.474,9258.931,8953.896,8973.445,8647.392,5650.2812
2022-06-14,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,1937.8198,2216.998,2099.614,2467.9658,4253.105,5282.435,5154.5337,2596.0676
2022-06-09,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,1315.9264,1492.9106,1295.0105,1762.2814,3382.5864,4387.046,4305.137,2512.8423
2022-06-04,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,1332.1124,1575.2577,1341.1276,1879.2072,3778.3425,4774.4673,4667.9805,2620.4358
2022-05-30,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,3662.2905,4013.0454,4115.754,4231.9717,5571.716,6570.571,6151.1587,4077.6292
2022-05-25,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,1300.1986,1519.5562,1204.739,1874.0092,3598.146,4370.311,4264.4326,2680.5344
2022-05-20,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,1550.0394,1822.1722,1559.6633,2157.1755,3964.1965,4905.52,4691.107,3210.5103
2022-05-15,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,1454.3241,1726.5293,1443.6272,2050.697,3680.9106,4307.1587,4166.6914,2958.2583
2022-05-10,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,1499.8658,1809.3806,1561.6423,2096.2944,3487.299,4090.8462,3856.6982,2678.4746
2022-04-30,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,3727.5266,4029.7922,4125.5356,4248.0684,4698.438,4984.2812,4606.1777,3442.8967
2022-04-25,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,1726.6713,1880.5562,1671.5806,2152.9026,2436.3545,2557.8362,2410.5728,1666.2373
2022-04-20,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,2273.866,2358.6016,2321.499,2574.2742,2573.3433,2655.395,2593.5647,2369.244
2022-04-15,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,3161.3398,3210.3247,3317.8264,3361.998,3052.0803,3050.3748,2931.4543,2555.908
2022-04-10,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,2306.9849,2266.3538,2226.91,2556.756,2599.1802,2734.1873,2655.9712,2393.3945
2022-04-05,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,2158.7588,1954.1196,1742.7081,2476.9915,2547.3918,2665.3418,2590.7588,2035.2393
2022-03-31,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,2246.9355,2149.902,1901.5582,2766.3992,3024.7588,3254.3735,3190.313,2769.2327
2022-03-26,Chau_Thanh,10.413908,105.234515,SA,T,28-07-2022,1.65,5500,3806.9756,3725.8513,3527.1414,4529.94,4858.5317,5022.43,4930.6294,4964.7744
2022-07-14,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,2212.6812,2212.4177,1916.8441,2818.0261,3220.0037,3404.0,3383.361,2465.4485
2022-07-09,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,6409.384,6682.863,7003.2812,6948.7324,7003.645,7251.4595,6937.9097,5682.8853
2022-07-04,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,8849.257,9503.179,10256.29,9841.719,9528.702,9268.922,9601.337,5153.847
2022-06-29,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,3060.7043,3444.2832,3459.097,3837.7039,4815.935,5334.656,5247.862,2579.559
2022-06-24,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,1654.2225,1937.3058,1646.2505,2417.8506,3982.2612,4610.756,4473.166,2513.9934
2022-06-19,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,12033.868,13048.928,14420.055,12728.602,11819.588,11510.108,11217.599,6671.8804
2022-06-14,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,2267.5015,2572.4153,2432.7668,2858.5056,4530.888,5478.9937,5251.904,2794.567
2022-06-09,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,1310.5996,1497.7109,1283.1909,1787.1101,3541.185,4662.0386,4582.633,2415.6116
2022-06-04,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,1277.3492,1528.0826,1300.7222,1819.2832,3899.1558,5087.4976,4974.832,2491.0815
2022-05-30,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,3642.369,4061.8477,4188.7446,4229.506,5790.3345,6967.161,6586.02,4225.011
2022-05-25,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,1255.6187,1465.8245,1168.6217,1802.2909,3787.3384,4850.6406,4730.8457,2620.4146
2022-05-20,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,1232.3962,1495.2975,1216.0822,1844.9739,4109.096,5462.476,5274.5615,2913.52
2022-05-15,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,1324.4706,1591.7394,1319.7347,1931.6586,4106.314,5176.248,5013.643,2900.4116
2022-05-10,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,1392.1619,1703.7847,1472.3909,1996.618,4030.2676,5148.4395,4895.059,2918.7292
2022-04-30,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,4766.6235,5096.927,5244.1855,5328.248,5894.928,6313.033,5772.89,4600.2065
2022-04-25,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,1442.3646,1686.6259,1545.978,1830.3813,2533.771,2710.7556,2556.0828,1935.2623
2022-04-20,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,1755.1481,1961.5865,1782.4052,2203.3586,2545.8792,2698.5806,2606.0703,2024.436
2022-04-15,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,2852.3176,3048.5806,3081.1196,3207.0916,2989.9197,3009.8335,2851.279,2291.737
2022-04-10,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,2315.0828,2338.6257,2285.6667,2588.6086,2582.034,2698.2688,2603.593,2569.7805
2022-04-05,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,2290.7288,2121.3892,1945.6437,2528.0945,2464.7317,2550.6948,2429.6401,1895.5675
2022-03-31,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,2103.3289,1972.6561,1896.583,2282.621,2117.1814,2217.2986,2141.984,1646.3588
2022-03-26,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,3233.4307,3056.01,2976.0286,3753.5813,3867.5496,4010.9375,4142.615,4380.0234
2022-03-21,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,2113.5117,2156.132,1965.9037,2655.5437,3118.272,3448.094,3343.6562,2877.7407
2022-03-16,Chau_Thanh,10.421158,105.237197,SA,T,17-07-2022,1.76,6000,8309.164,9264.985,10565.982,8593.787,8251.859,8136.0073,8023.7856,6276.96
2022-07-14,Chau_Thanh,10.375656,105.29185,SA,T,17-07-2022,5.83,6000,6976.8955,7635.0527,8544.062,7730.9644,7218.731,6872.8545,7035.7866,3080.8555
2022-07-09,Chau_Thanh,10.375656,105.29185,SA,T,17-07-2022,5.83,6000,2088.2158,2294.9294,1961.8683,2888.752,4220.669,4826.165,4741.772,3250.8684
2022-07-04,Chau_Thanh,10.375656,105.29185,SA,T,17-07-2022,5.83,6000,9411.102,10039.034,10832.719,10348.421,9839.267,9495.121,9704.789,4705.2935
2022-06-29,Chau_Thanh,10.375656,105.29185,SA,T,17-07-2022,5.83,6000,5745.8247,6280.879,6784.5435,6586.4106,6824.58,6901.6055,6867.2817,2774.7646
2022-06-24,Chau_Thanh,10.375656,105.29185,SA,T,17-07-2022,5.83,6000,4698.5005,5089.0894,5330.358,5276.1963,5974.022,6321.9707,6209.059,4130.1196
2022-06-19,Chau_Thanh,10.375656,105.29185,SA,T,17-07-2022,5.83,6000,4075.7874,4516.2744,4612.172,4633.909,6037.9297,6922.2,6668.333,4359.1875
