name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Chau Phu,2022-04-19,33,25,28.3,39.3,25,31.4,23.9,78.3,1,100,20.83,rain,0,0,34.6,14.8,92.6,1010.1,52.9,11,193.8,16.6,9,30,2022-04-19T05:46:26,2022-04-19T18:10:14,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-04-20,33.3,24,28.6,39.3,24,32.1,24.1,78.1,1.7,100,29.17,rain,0,0,32,20.5,92.2,1009.5,41,11.4,204.2,17.8,10,30,2022-04-20T05:45:56,2022-04-20T18:10:18,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-04-21,33,25,28.7,39.6,25,32.2,24.3,78,3.4,100,41.67,rain,0,0,32,18.4,101.1,1009,48.1,11.2,211.6,18.3,9,30,2022-04-21T05:45:28,2022-04-21T18:10:22,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-04-22,33.3,25,29.1,39.7,25,32.8,24.4,77.6,0,0,0,,0,0,28.4,18.4,98.3,1009.3,47.2,11.1,255.6,22.2,10,30,2022-04-22T05:45:00,2022-04-22T18:10:26,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48907099999,VVCT,48912599999"
Chau Phu,2022-04-23,34,25.7,29.3,40.6,25.7,33.4,24.5,77.1,1,100,4.17,rain,0,0,25.2,14.8,107.3,1008.6,51,11.1,163,14,8,30,2022-04-23T05:44:32,2022-04-23T18:10:30,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-04-24,34.2,26,28.7,42.1,26,32.5,25.2,82.8,0.7,100,8.33,rain,0,0,25.9,13,139,1007.5,56.1,11.3,226.5,19.5,9,30,2022-04-24T05:44:05,2022-04-24T18:10:35,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-04-25,33,25,28.2,40.6,25,31.8,25,83.8,0.2,100,8.33,rain,0,0,23.4,12.2,145.7,1007.4,60.7,10.9,189.7,16.3,9,30,2022-04-25T05:43:39,2022-04-25T18:10:40,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-04-26,33.1,25,28.5,40.7,25,32.3,25,82.9,0,0,0,,0,0,26.6,24.1,197.9,1007.4,52.1,10.8,206.8,17.7,10,30,2022-04-26T05:43:13,2022-04-26T18:10:46,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48907099999,VVCT,48912599999"
Chau Phu,2022-04-27,34,25,29.3,45.3,25,35.1,25.7,82.5,0.1,100,4.17,rain,0,0,27.7,9.4,223.2,1006.9,58.1,10.8,245.5,21.3,10,60,2022-04-27T05:42:48,2022-04-27T18:10:52,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-04-28,33.3,25,28.9,41.8,25,34.1,25.5,83,3,100,4.17,rain,0,0,29.2,12.2,159.7,1007.1,59.8,11.2,171.8,14.7,8,60,2022-04-28T05:42:24,2022-04-28T18:10:58,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-04-29,29,24,25.4,35.6,24,26.3,24.8,96.1,15,100,4.17,rain,0,0,21.6,16.6,211,1007.7,78.9,10.1,89.6,7.5,7,30,2022-04-29T05:42:00,2022-04-29T18:11:05,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-04-30,31,24,26.7,37.7,24,29,24.4,88.1,2.1,100,25,rain,0,0,23.8,8.5,134.7,1006.5,60.8,10.9,221.6,19.2,8,10,2022-04-30T05:41:37,2022-04-30T18:11:12,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-01,32,25,27.5,38.1,25,30.3,25,87.5,1.6,100,25,rain,0,0,25.6,23.5,205,1006.1,55.1,10.8,230,19.9,9,30,2022-05-01T05:41:14,2022-05-01T18:11:19,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-02,32,25,27.4,39.3,25,30.2,25,87.3,8,100,41.67,rain,0,0,23.4,14.8,198.5,1006.8,64.7,11,214.1,18.5,8,30,2022-05-02T05:40:52,2022-05-02T18:11:27,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-03,30.6,25,27,37.2,25,29.4,25,89.3,2,100,4.17,rain,0,0,16.9,22.3,94.1,1008.4,65.3,11.2,255.5,22,9,30,2022-05-03T05:40:31,2022-05-03T18:11:35,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-04,30.7,23.8,26.2,37.3,23.8,28.4,24.3,90.1,12,100,4.17,rain,0,0,14.4,16.3,17.9,1009,70.1,10.4,187.6,16.3,7,10,2022-05-04T05:40:11,2022-05-04T18:11:44,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-05,30,24,26.7,36.2,24,29.3,24.7,89.2,6,100,8.33,rain,0,0,31.3,11.2,77.7,1007.4,66.8,11.2,211.9,18.4,10,30,2022-05-05T05:39:51,2022-05-05T18:11:53,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-06,33,26,28.5,40.6,26,32.4,25,82.1,2,100,4.17,rain,0,0,33.5,20.5,86.7,1006.9,54.7,11.3,263.3,22.7,9,30,2022-05-06T05:39:32,2022-05-06T18:12:02,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-07,32.3,26,28.3,39.6,26,32.3,24.7,81.7,1,100,4.17,rain,0,0,44.6,28.1,81.3,1007.1,48.5,11.4,274.3,23.6,10,30,2022-05-07T05:39:14,2022-05-07T18:12:12,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-08,29,24,26.1,35.6,24,26.9,25.2,95,12,100,4.17,rain,0,0,36,18.4,91.9,1007.5,71.5,9.7,183.6,15.8,8,30,2022-05-08T05:38:57,2022-05-08T18:12:22,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-09,30.2,25,27.1,37.8,25,29.9,25.2,90.1,21,100,4.17,rain,0,0,46.4,24.1,107.3,1008,80.9,10.2,166.5,14.3,5,30,2022-05-09T05:38:40,2022-05-09T18:12:32,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-10,30.6,25,26.5,39.2,25,28.5,25.3,93.1,1,100,4.17,rain,0,0,38.9,14.8,76.4,1007.9,68.6,10.6,203.8,17.6,9,30,2022-05-10T05:38:24,2022-05-10T18:12:43,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-11,34,24,27.9,42.1,24,31.2,25.1,86,0.4,100,4.17,rain,0,0,26.3,14.8,149.3,1007.9,63.3,9.5,245.2,21.2,9,30,2022-05-11T05:38:09,2022-05-11T18:12:54,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-12,32,25,27.8,40.6,25,31.4,25.3,87,38,100,8.33,rain,0,0,26.6,20.5,243.4,1007.7,53.6,10.6,228.9,19.6,9,30,2022-05-12T05:37:55,2022-05-12T18:13:06,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-13,33,25,28.6,40.6,25,33.1,25.4,83.9,4.2,100,16.67,rain,0,0,28.4,15.3,245.6,1007.4,56.1,10.8,232.3,20,8,30,2022-05-13T05:37:41,2022-05-13T18:13:18,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-14,32,26,28.9,41.2,26,34.7,26.1,85.1,0.1,100,4.17,rain,0,0,28.4,19.4,239.8,1008,49.6,11.1,227.3,19.8,9,60,2022-05-14T05:37:28,2022-05-14T18:13:30,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-15,33,26,29.3,43.8,26,35.2,25.8,82.4,0.1,100,4.17,rain,0,0,28.4,20.5,224.5,1008.4,52.7,11,296,25.5,10,60,2022-05-15T05:37:16,2022-05-15T18:13:42,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-16,32,26,28.2,40.6,26,32.7,25.6,86.3,27,100,4.17,rain,0,0,25.6,16.6,239.6,1008.5,64.5,11.3,252.7,22,9,60,2022-05-16T05:37:05,2022-05-16T18:13:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-17,33,25,27.8,40.6,25,30.8,25.1,86.3,10,100,4.17,rain,0,0,30.6,14.8,277.2,1008.6,71.2,11.2,232.9,20.1,9,30,2022-05-17T05:36:55,2022-05-17T18:14:09,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-18,29.3,25,26.2,35.6,25,27.7,25.2,94,5,100,4.17,rain,0,0,21.6,16.6,206.3,1009.4,79.5,10.3,171.5,14.8,7,30,2022-05-18T05:36:45,2022-05-18T18:14:22,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-19,29.9,24,26.7,35.7,24,29.1,24.7,89.2,30,100,8.33,rain,0,0,22.3,14.8,243.7,1010,64.5,10.9,277.3,23.9,10,30,2022-05-19T05:36:36,2022-05-19T18:14:36,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-20,32,25,28.4,37.9,25,32.5,25.1,83.2,4,100,8.33,rain,0,0,31.3,16.8,250.5,1008.7,63,11.8,156.8,13.5,5,30,2022-05-20T05:36:28,2022-05-20T18:14:50,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2022-05-21,30.4,25,26.7,36.8,25,28.8,25.3,92.4,3,100,8.33,rain,0,0,35.6,20.5,246.1,1006.8,75,9.9,209.3,18.1,7,30,2022-05-21T05:36:21,2022-05-21T18:15:04,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-22,31.1,23,26.2,39.8,23,28.3,24.8,92.3,4,100,8.33,rain,0,0,39.6,18.4,221.4,1005.4,77.4,9.9,192,16.6,7,30,2022-05-22T05:36:15,2022-05-22T18:15:19,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-23,29.2,23,25.5,34.9,23,26.5,24.2,92.6,28.2,100,12.5,rain,0,0,46.8,22.3,244.4,1006.1,82.7,10.7,75,6.4,3,10,2022-05-23T05:36:09,2022-05-23T18:15:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-24,33,25,28.5,40,25,32.7,25.3,83.9,0.8,100,16.67,rain,0,0,32,16.6,240.2,1008.4,51.7,11.3,259,22.4,10,60,2022-05-24T05:36:05,2022-05-24T18:15:49,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-25,32,25,28.3,39.2,25,32.3,25.1,83.5,0.1,100,4.17,rain,0,0,34.6,18.4,257.5,1008.5,46.7,11.7,250.3,21.6,10,60,2022-05-25T05:36:01,2022-05-25T18:16:04,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2022-05-26,32.2,25,28.6,40.1,25,33.2,25.4,83.8,4.9,100,29.17,rain,0,0,28.8,17.5,257,1006.9,50.4,11.2,174.3,15,8,60,2022-05-26T05:35:57,2022-05-26T18:16:20,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-27,30,24,26.5,37.4,24,28.6,25.2,93,1,100,4.17,rain,0,0,39.2,29.5,229.1,1006.1,82.1,10.3,172.7,15,8,60,2022-05-27T05:35:55,2022-05-27T18:16:36,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-28,30,23,25.1,37.4,23,26.1,24.3,95.3,45,100,16.67,rain,0,0,51.8,31.7,242.1,1006.3,82.4,9.8,112.9,9.8,6,60,2022-05-28T05:35:53,2022-05-28T18:16:51,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-29,30.2,23,26.2,37.4,23,28.2,24.7,91.8,9.1,100,8.33,rain,0,0,39.6,24.1,234.9,1006.4,79.7,10.4,121.1,10.4,5,60,2022-05-29T05:35:52,2022-05-29T18:17:07,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-30,31,25,26.6,40.6,25,28.7,25.3,93,0.8,100,4.17,rain,0,0,37.8,16.6,228.2,1006.1,83.9,10.1,212.7,18.3,8,75,2022-05-30T05:35:52,2022-05-30T18:17:24,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-05-31,32,25,28,40.6,25,32.1,25.7,87.9,1.7,100,8.33,rain,0,0,34.9,14.8,248.3,1005.8,60.5,10,273,23.6,10,75,2022-05-31T05:35:53,2022-05-31T18:17:40,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-01,33,26,28.1,42.1,26,32.2,25.8,88.1,1.3,100,20.83,rain,0,0,29.9,16.6,222.8,1006.6,48.9,11.3,285.7,24.6,8,60,2022-06-01T05:35:54,2022-06-01T18:17:56,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-02,34,25,27.4,40.6,25,29.8,25.3,89.7,6,100,8.33,rain,0,0,31,22.3,232.1,1007.5,60,9.8,282.1,24.5,9,60,2022-06-02T05:35:56,2022-06-02T18:18:13,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-03,31.1,24,26.4,39.3,24,28.1,25.1,92.6,0.2,100,4.17,rain,0,0,29.5,27.7,211.5,1008.2,79.3,10.2,260.4,22.7,9,75,2022-06-03T05:35:59,2022-06-03T18:18:29,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-04,30.1,24,25.4,37.2,24,26.4,24.3,93.9,28,100,12.5,rain,0,0,28.8,33.5,231.9,1009.5,71.9,10,241.9,20.8,8,60,2022-06-04T05:36:02,2022-06-04T18:18:46,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-05,31,23,27,37.7,23,29.7,24.2,85.9,0.1,100,4.17,rain,0,0,32,18.9,241.6,1008.1,55.9,11.6,287.5,24.9,10,60,2022-06-05T05:36:07,2022-06-05T18:19:02,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2022-06-06,32,24,28.1,40.6,24,31.7,24.6,82.4,3.4,100,29.17,rain,0,0,31,18.4,246.3,1007.2,54.9,11.9,223.9,19.3,10,60,2022-06-06T05:36:12,2022-06-06T18:19:18,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2022-06-07,33,25,27.8,42.1,25,31,25.1,86.2,4.1,100,33.33,rain,0,0,31.7,15,252,1007.3,64.2,11,224.5,19.2,10,60,2022-06-07T05:36:17,2022-06-07T18:19:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-08,33,25,28.9,40.1,25,32.9,24.7,79.7,0.6,100,8.33,rain,0,0,24.1,10.3,264.9,1007.6,55.7,11.3,289.2,24.8,10,60,2022-06-08T05:36:23,2022-06-08T18:19:51,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-09,34,25,29,40.6,25,33.1,24.7,79.2,0,0,0,,0,0,31.7,16.6,255,1007.1,40.6,11.4,303.8,26.2,10,30,2022-06-09T05:36:30,2022-06-09T18:20:07,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-10,34,26,29.2,40.8,26,33.7,25.1,80.1,3.7,100,16.67,rain,0,0,33.8,16.6,257.2,1007.6,52.5,11,246.2,21.3,9,60,2022-06-10T05:36:37,2022-06-10T18:20:24,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-11,34,24,29,41,24,33.2,24.9,80.3,1.2,100,12.5,rain,0,0,30.2,13,258.8,1007.8,48.1,11.6,265.8,23.2,9,75,2022-06-11T05:36:45,2022-06-11T18:20:39,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2022-06-12,34,25,27.7,40.6,25,31.2,25.5,88.5,1,100,16.67,rain,0,0,32,18.1,218.8,1008.4,65.4,11.1,273.8,23.7,9,60,2022-06-12T05:36:54,2022-06-12T18:20:55,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2022-06-13,32,24.1,27.5,40.6,24.1,30.9,25,86.8,0.1,100,4.17,rain,0,0,28.1,11.4,233,1007.9,53.1,10.7,246.6,21.4,9,60,2022-06-13T05:37:03,2022-06-13T18:21:11,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-14,33,24,27.9,39.5,24,31.2,24.9,85.4,3.3,100,29.17,rain,0,0,24.8,13,220,1007.9,55.5,10.9,300.6,26,10,60,2022-06-14T05:37:12,2022-06-14T18:21:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-15,33,24,27.1,39.6,24,29.4,24.9,88.8,3,100,4.17,rain,0,0,19.4,11.4,214.1,1008.8,51,10.9,224.8,19.5,8,60,2022-06-15T05:37:23,2022-06-15T18:21:41,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-16,33,24,27.5,40.6,24,30.1,24.6,85.3,1,100,12.5,rain,0,0,29.5,15.4,229.5,1009.3,49.9,10.6,283.4,24.4,9,75,2022-06-16T05:37:33,2022-06-16T18:21:56,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-17,34,25,28.4,41.4,25,32,24.8,82.6,2.4,100,20.83,rain,0,0,28.4,13.7,222.6,1009,46.8,11,264.3,22.8,9,60,2022-06-17T05:37:44,2022-06-17T18:22:11,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-18,33,25,28.8,42.1,25,33.6,25.2,81.7,0.5,100,12.5,rain,0,0,32,14.6,233.3,1008.7,52.4,11.3,237.6,20.7,9,75,2022-06-18T05:37:56,2022-06-18T18:22:25,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-19,33.1,23,27.1,41.1,23,29.9,24.7,87.9,4,100,4.17,rain,0,0,37.1,20.5,230.3,1007.8,69.5,10.3,268.5,23.2,9,75,2022-06-19T05:38:08,2022-06-19T18:22:39,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-20,32.1,24,27.2,39.6,24,29.8,24.5,86.1,9,100,8.33,rain,0,0,30.2,14.8,210.5,1006.4,57.7,10,286.8,24.9,9,75,2022-06-20T05:38:20,2022-06-20T18:22:53,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-21,32.7,24,27.4,39.5,24,30.3,24.6,86.1,34,100,4.17,rain,0,0,28.8,16.6,234.5,1006.3,54.8,10.8,262.7,22.7,9,60,2022-06-21T05:38:33,2022-06-21T18:23:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-22,32,25,27.3,39.1,25,29.9,24.6,85.9,32,100,8.33,rain,0,0,24.5,24.4,239.2,1008.4,65.5,11.4,289.7,25.2,9,60,2022-06-22T05:38:46,2022-06-22T18:23:19,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2022-06-23,31,24,26.7,39.1,24,28.8,24.7,89.6,0.4,100,8.33,rain,0,0,31.7,14.8,229.8,1008.9,63.7,10.8,273.4,23.5,9,60,2022-06-23T05:38:59,2022-06-23T18:23:31,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-24,31,24,26.3,37.7,24,28,24.6,91.3,34,100,8.33,rain,0,0,33.5,18.2,239.7,1008,73.5,10.2,154,13.3,9,60,2022-06-24T05:39:13,2022-06-24T18:23:43,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-25,32,24,27.4,38.1,24,29.9,24.4,85.1,0.2,100,4.17,rain,0,0,26.6,14.8,227.4,1007.1,69,10.8,240,20.7,8,60,2022-06-25T05:39:27,2022-06-25T18:23:55,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-26,31,24,27.4,37.7,24,30.6,25,87.7,2.1,100,20.83,rain,0,0,22.3,12.4,207.6,1008.2,64.4,11.3,290.2,25.1,9,60,2022-06-26T05:39:41,2022-06-26T18:24:06,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-27,33,25,28.6,40.6,25,32.5,24.9,81.6,40,100,8.33,rain,0,0,24.5,11.4,235.5,1008.3,57.9,11,239.2,20.8,9,75,2022-06-27T05:39:55,2022-06-27T18:24:16,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-28,31.8,25,28,39.1,25,32.2,25.3,86.4,2,100,4.17,rain,0,0,35.6,17.1,251,1007,56.4,11,275.3,23.7,9,75,2022-06-28T05:40:10,2022-06-28T18:24:26,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-29,32.7,25,28.8,41.9,25,33.4,25.3,82.4,3,100,20.83,rain,0,0,37.4,18.6,253.7,1004.9,47.4,11.3,240.4,20.8,9,75,2022-06-29T05:40:25,2022-06-29T18:24:35,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-06-30,31,25,27.1,40.6,25,29.9,25.5,91.4,4.2,100,25,rain,0,0,48.2,22.3,243.1,1004.4,55.7,11.1,242.7,21,8,75,2022-06-30T05:40:40,2022-06-30T18:24:44,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-01,31.3,25,27.2,39.5,25,30.1,24.8,87.1,0.1,100,4.17,rain,0,0,40.3,28.8,239.7,1004.8,82.6,11.4,207.8,17.9,7,60,2022-07-01T05:40:55,2022-07-01T18:24:52,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-02,28,24,25.7,33.6,24,26.6,24.9,95.4,31.3,100,12.5,rain,0,0,37.4,15.8,225.6,1005.5,81.3,10.9,89.7,7.7,5,30,2022-07-02T05:41:10,2022-07-02T18:25:00,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-03,29,24,25.9,35.6,24,27,25,95.3,20,100,4.17,rain,0,0,28.4,11.8,223.4,1006.5,80,10,225.4,19.3,8,30,2022-07-03T05:41:26,2022-07-03T18:25:07,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-04,30,24,26.7,36.2,24,29.3,25.3,92.6,3,100,4.17,rain,0,0,30.2,16.6,230.6,1006.6,63.7,10.2,283.1,24.6,9,60,2022-07-04T05:41:41,2022-07-04T18:25:13,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-05,31.3,25,27.2,39.1,25,30.5,25.1,88.7,2.2,100,16.67,rain,0,0,37.1,22.3,227.2,1006.7,46.9,11.1,266.1,22.9,9,60,2022-07-05T05:41:57,2022-07-05T18:25:18,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-06,30,23,26.6,36.2,23,28.9,24.5,88.8,13,100,8.33,rain,0,0,38.9,20.5,230.4,1007.6,55.8,10.6,204.7,17.5,8,75,2022-07-06T05:42:12,2022-07-06T18:25:23,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48907099999,VVCT,48912599999"
